data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2015-07-30,Piedade,Sudoeste,-23.717,-47.4142,16.46,26.28,9.68,67.6,18.2,7.91,9.09,0.0,1.05
2015-07-31,Piedade,Sudoeste,-23.717,-47.4142,17.99,26.93,11.04,71.25,17.24,7.57,11.73,0.02,1.55
2015-08-01,Piedade,Sudoeste,-23.717,-47.4142,19.3,27.6,12.68,67.51,17.74,7.91,12.02,0.0,1.1
2015-08-02,Piedade,Sudoeste,-23.717,-47.4142,19.39,27.24,11.62,59.83,17.76,7.92,10.81,0.0,1.61
2015-08-03,Piedade,Sudoeste,-23.717,-47.4142,20.1,28.22,11.32,56.65,18.05,8.04,10.16,0.01,1.55
2015-08-04,Piedade,Sudoeste,-23.717,-47.4142,21.2,28.11,15.28,51.88,17.66,7.92,10.15,0.0,0.83
2015-08-05,Piedade,Sudoeste,-23.717,-47.4142,19.82,27.72,12.58,60.61,16.06,7.2,10.71,0.01,1.59
2015-08-06,Piedade,Sudoeste,-23.717,-47.4142,20.04,28.14,12.51,57.65,16.35,7.21,10.12,0.0,1.36
2015-08-07,Piedade,Sudoeste,-23.717,-47.4142,20.54,29.03,12.58,53.17,18.04,7.98,9.42,0.02,1.59
2015-08-08,Piedade,Sudoeste,-23.717,-47.4142,20.4,29.74,13.19,59.32,18.21,8.09,10.98,0.01,1.57
2015-08-09,Piedade,Sudoeste,-23.717,-47.4142,19.8,28.13,13.76,73.39,16.75,7.43,13.96,0.01,1.59
2015-08-10,Piedade,Sudoeste,-23.717,-47.4142,20.25,28.36,13.67,69.97,18.21,8.14,13.54,0.0,1.62
2015-08-11,Piedade,Sudoeste,-23.717,-47.4142,20.1,29.37,13.69,70.31,18.8,8.41,13.21,0.01,1.66
2015-08-12,Piedade,Sudoeste,-23.717,-47.4142,18.91,27.41,12.13,68.19,19.12,8.47,11.6,0.01,1.36
2015-08-13,Piedade,Sudoeste,-23.717,-47.4142,19.33,28.43,11.61,66.0,19.48,8.63,11.21,0.01,1.45
2015-08-14,Piedade,Sudoeste,-23.717,-47.4142,19.67,27.78,11.85,62.87,19.38,8.65,11.06,0.0,1.27
2015-08-15,Piedade,Sudoeste,-23.717,-47.4142,20.61,28.06,13.19,56.16,17.58,7.86,10.71,0.0,1.79
2015-08-16,Piedade,Sudoeste,-23.717,-47.4142,20.37,29.34,13.16,59.06,17.27,7.7,10.78,0.01,1.61
2015-08-17,Piedade,Sudoeste,-23.717,-47.4142,20.52,29.04,13.63,64.28,18.89,8.52,12.1,0.0,1.82
2015-08-18,Piedade,Sudoeste,-23.717,-47.4142,20.01,26.45,15.39,58.53,10.72,5.0,11.3,0.0,2.3
2015-08-19,Piedade,Sudoeste,-23.717,-47.4142,20.19,28.84,13.8,60.91,18.17,8.09,11.62,0.01,2.72
2015-08-20,Piedade,Sudoeste,-23.717,-47.4142,16.41,22.97,11.65,76.25,14.46,6.45,11.59,0.32,3.09
2015-08-21,Piedade,Sudoeste,-23.717,-47.4142,17.57,25.42,12.56,74.48,16.43,7.36,12.08,0.24,2.61
2015-08-22,Piedade,Sudoeste,-23.717,-47.4142,19.04,28.15,12.78,68.59,19.67,8.68,11.63,0.14,1.44
2015-08-23,Piedade,Sudoeste,-23.717,-47.4142,20.59,29.28,13.59,60.34,19.2,8.44,11.12,0.15,1.72
2015-08-24,Piedade,Sudoeste,-23.717,-47.4142,17.47,22.21,14.12,82.77,8.65,4.12,14.33,6.61,2.64
2015-08-25,Piedade,Sudoeste,-23.717,-47.4142,16.53,21.57,13.23,85.4,6.51,3.23,13.91,5.81,1.86
2015-08-26,Piedade,Sudoeste,-23.717,-47.4142,19.54,27.88,13.58,76.76,17.28,7.79,14.61,4.02,1.58
2015-08-27,Piedade,Sudoeste,-23.717,-47.4142,18.65,24.55,14.43,81.03,4.17,2.13,15.16,11.64,1.53
2015-08-28,Piedade,Sudoeste,-23.717,-47.4142,17.43,24.98,12.13,75.71,18.67,8.26,12.2,0.67,2.27
2015-08-29,Piedade,Sudoeste,-23.717,-47.4142,18.55,27.83,11.65,69.0,21.64,9.6,11.46,0.09,1.25
2015-08-30,Piedade,Sudoeste,-23.717,-47.4142,22.12,31.3,12.45,50.24,21.92,9.74,9.9,0.01,1.33
2015-08-31,Piedade,Sudoeste,-23.717,-47.4142,23.45,32.27,14.45,49.45,22.03,9.85,11.38,0.02,1.58
2015-09-01,Piedade,Sudoeste,-23.717,-47.4142,21.49,30.75,15.78,60.39,20.58,9.17,12.49,0.29,2.98
2015-09-02,Piedade,Sudoeste,-23.717,-47.4142,17.34,24.62,13.13,75.16,15.91,7.22,12.36,0.55,3.21
2015-09-03,Piedade,Sudoeste,-23.717,-47.4142,19.97,29.84,12.58,70.39,16.05,7.31,13.23,0.28,2.12
2015-09-04,Piedade,Sudoeste,-23.717,-47.4142,19.16,27.27,14.4,78.32,7.88,3.79,14.75,2.75,2.41
2015-09-05,Piedade,Sudoeste,-23.717,-47.4142,17.25,23.15,13.84,77.8,14.14,6.45,12.96,0.81,2.98
2015-09-06,Piedade,Sudoeste,-23.717,-47.4142,18.59,25.03,13.01,77.34,10.43,4.82,14.13,1.45,1.8
2015-09-07,Piedade,Sudoeste,-23.717,-47.4142,20.1,25.73,16.32,84.2,8.71,4.17,17.18,19.38,1.68
2015-09-08,Piedade,Sudoeste,-23.717,-47.4142,20.58,26.23,16.35,86.0,2.38,1.29,17.98,18.59,3.16
2015-09-09,Piedade,Sudoeste,-23.717,-47.4142,19.56,25.03,15.68,78.65,14.35,6.61,15.31,31.43,1.11
2015-09-10,Piedade,Sudoeste,-23.717,-47.4142,19.33,24.85,14.91,84.31,11.83,5.52,16.39,10.37,2.85
2015-09-11,Piedade,Sudoeste,-23.717,-47.4142,20.14,25.78,15.84,84.67,9.0,4.28,17.25,26.61,1.97
2015-09-12,Piedade,Sudoeste,-23.717,-47.4142,15.79,19.82,12.13,86.43,8.69,4.17,13.39,8.9,2.32
2015-09-13,Piedade,Sudoeste,-23.717,-47.4142,15.07,21.73,11.39,82.93,16.34,7.36,11.89,1.16,2.83
2015-09-14,Piedade,Sudoeste,-23.717,-47.4142,16.3,23.8,10.78,80.45,21.26,9.42,12.39,0.4,2.64
2015-09-15,Piedade,Sudoeste,-23.717,-47.4142,20.58,28.49,13.3,77.74,21.72,9.79,16.14,0.06,1.87
2015-09-16,Piedade,Sudoeste,-23.717,-47.4142,23.33,31.67,16.53,69.71,22.71,10.31,16.85,0.0,2.69
2015-09-17,Piedade,Sudoeste,-23.717,-47.4142,24.25,32.49,17.45,65.3,18.64,8.56,16.59,0.0,2.47
2015-09-18,Piedade,Sudoeste,-23.717,-47.4142,25.83,33.53,17.65,57.55,23.2,10.59,15.84,0.0,1.78
2015-09-19,Piedade,Sudoeste,-23.717,-47.4142,25.86,33.99,18.25,57.64,23.8,10.81,15.84,0.11,1.53
2015-09-20,Piedade,Sudoeste,-23.717,-47.4142,23.73,32.98,16.53,63.73,24.15,10.79,14.69,0.13,1.56
2015-09-21,Piedade,Sudoeste,-23.717,-47.4142,23.57,33.1,15.15,61.08,24.39,10.96,13.55,0.0,1.24
2015-09-22,Piedade,Sudoeste,-23.717,-47.4142,24.1,33.46,15.62,52.34,24.9,11.11,12.13,0.0,1.4
2015-09-23,Piedade,Sudoeste,-23.717,-47.4142,24.97,33.89,16.05,45.07,25.12,11.13,10.87,0.0,1.46
2015-09-24,Piedade,Sudoeste,-23.717,-47.4142,26.42,35.88,18.66,45.11,24.22,10.65,12.19,0.0,1.73
2015-09-25,Piedade,Sudoeste,-23.717,-47.4142,26.11,34.61,19.1,63.89,12.43,5.73,17.92,8.68,2.02
2015-09-26,Piedade,Sudoeste,-23.717,-47.4142,21.71,27.45,18.3,82.31,8.84,4.27,18.24,10.52,2.04
2015-09-27,Piedade,Sudoeste,-23.717,-47.4142,23.17,29.82,17.5,75.6,18.88,8.48,18.09,8.85,1.77
2015-09-28,Piedade,Sudoeste,-23.717,-47.4142,21.38,26.35,18.09,81.71,10.34,4.93,17.88,7.05,2.05
2015-09-29,Piedade,Sudoeste,-23.717,-47.4142,21.23,25.89,16.76,81.48,15.74,7.23,17.77,1.57,1.44
2015-09-30,Piedade,Sudoeste,-23.717,-47.4142,21.95,27.92,17.62,81.65,15.08,6.85,18.24,4.23,1.36
2015-10-01,Piedade,Sudoeste,-23.717,-47.4142,22.39,29.16,17.6,78.87,14.58,6.45,18.05,0.62,2.06
2015-10-02,Piedade,Sudoeste,-23.717,-47.4142,23.84,31.16,17.45,76.47,21.94,9.98,18.83,5.18,1.68
2015-10-03,Piedade,Sudoeste,-23.717,-47.4142,23.07,28.54,19.35,78.29,8.37,4.14,18.65,2.46,1.69
2015-10-04,Piedade,Sudoeste,-23.717,-47.4142,20.67,26.6,16.2,77.99,12.36,5.84,16.34,0.11,2.36
2015-10-05,Piedade,Sudoeste,-23.717,-47.4142,19.1,26.55,14.06,73.62,19.53,8.93,13.76,0.02,3.22
2015-10-06,Piedade,Sudoeste,-23.717,-47.4142,20.11,29.32,13.15,70.92,22.81,10.39,13.83,0.0,2.24
2015-10-07,Piedade,Sudoeste,-23.717,-47.4142,23.04,32.69,14.43,68.22,26.09,11.78,15.87,0.0,1.82
2015-10-08,Piedade,Sudoeste,-23.717,-47.4142,25.58,34.61,17.63,60.89,25.97,11.75,16.32,1.31,2.16
2015-10-09,Piedade,Sudoeste,-23.717,-47.4142,25.09,32.62,18.39,60.44,17.14,8.06,15.94,1.93,1.67
2015-10-10,Piedade,Sudoeste,-23.717,-47.4142,23.15,28.71,19.43,75.33,12.12,5.86,18.09,3.94,1.85
2015-10-11,Piedade,Sudoeste,-23.717,-47.4142,22.54,29.13,17.96,76.4,14.04,6.64,17.64,0.27,1.8
2015-10-12,Piedade,Sudoeste,-23.717,-47.4142,22.97,29.58,18.24,73.34,17.63,8.16,17.34,0.87,1.6
2015-10-13,Piedade,Sudoeste,-23.717,-47.4142,21.83,29.43,17.02,75.5,18.53,8.49,16.69,3.01,2.19
2015-10-14,Piedade,Sudoeste,-23.717,-47.4142,25.15,34.86,16.74,64.21,23.14,10.61,16.18,0.07,2.17
2015-10-15,Piedade,Sudoeste,-23.717,-47.4142,27.21,36.66,19.17,54.07,26.78,12.19,15.17,0.0,2.42
2015-10-16,Piedade,Sudoeste,-23.717,-47.4142,28.05,36.93,20.71,55.78,21.77,9.71,16.86,0.01,1.9
2015-10-17,Piedade,Sudoeste,-23.717,-47.4142,23.37,34.23,16.53,68.25,21.2,9.52,16.34,0.02,3.68
2015-10-18,Piedade,Sudoeste,-23.717,-47.4142,18.87,25.79,14.45,70.42,16.09,7.41,12.92,1.91,4.13
2015-10-19,Piedade,Sudoeste,-23.717,-47.4142,21.61,32.11,14.09,68.32,21.58,9.7,14.49,0.9,2.82
2015-10-20,Piedade,Sudoeste,-23.717,-47.4142,26.56,37.37,15.68,58.45,23.63,10.64,15.99,0.07,2.24
2015-10-21,Piedade,Sudoeste,-23.717,-47.4142,28.51,37.31,21.38,56.14,18.96,8.36,17.67,5.6,1.77
2015-10-22,Piedade,Sudoeste,-23.717,-47.4142,24.57,29.69,20.32,78.3,12.05,5.55,20.3,24.16,1.83
2015-10-23,Piedade,Sudoeste,-23.717,-47.4142,21.93,26.12,17.29,85.32,15.46,7.11,19.18,2.33,1.89
2015-10-24,Piedade,Sudoeste,-23.717,-47.4142,19.49,25.27,16.08,80.08,19.62,8.87,15.69,1.24,3.59
2015-10-25,Piedade,Sudoeste,-23.717,-47.4142,19.84,27.25,15.43,79.32,19.53,8.92,15.79,10.68,3.07
2015-10-26,Piedade,Sudoeste,-23.717,-47.4142,21.29,26.72,16.08,83.61,18.56,8.59,18.18,7.48,2.08
2015-10-27,Piedade,Sudoeste,-23.717,-47.4142,22.57,28.89,18.13,81.21,15.69,7.4,18.86,3.29,1.72
2015-10-28,Piedade,Sudoeste,-23.717,-47.4142,21.8,27.63,17.98,80.52,13.36,6.43,17.99,2.01,2.36
2015-10-29,Piedade,Sudoeste,-23.717,-47.4142,21.56,28.6,17.06,76.23,22.37,10.27,16.6,1.25,3.56
2015-10-30,Piedade,Sudoeste,-23.717,-47.4142,23.04,30.92,16.36,70.16,26.44,12.07,16.48,0.04,2.07
2015-10-31,Piedade,Sudoeste,-23.717,-47.4142,23.26,28.52,18.74,74.3,10.81,5.42,17.9,7.57,2.19
2015-11-01,Piedade,Sudoeste,-23.717,-47.4142,20.96,25.96,17.73,85.4,7.7,3.96,18.23,31.56,2.54
2015-11-02,Piedade,Sudoeste,-23.717,-47.4142,22.16,26.99,18.49,86.54,10.43,5.19,19.64,17.32,1.86
2015-11-03,Piedade,Sudoeste,-23.717,-47.4142,21.69,25.94,17.99,89.44,12.09,5.95,19.78,6.24,1.18
2015-11-04,Piedade,Sudoeste,-23.717,-47.4142,21.71,25.06,19.04,91.94,12.76,6.23,20.29,31.23,1.63
2015-11-05,Piedade,Sudoeste,-23.717,-47.4142,22.53,27.09,18.75,85.69,12.35,6.07,19.86,3.54,1.09
2015-11-06,Piedade,Sudoeste,-23.717,-47.4142,20.12,22.95,16.61,87.45,11.92,5.87,17.87,7.3,3.03
2015-11-07,Piedade,Sudoeste,-23.717,-47.4142,20.26,26.43,15.95,83.49,12.86,6.2,17.12,4.07,2.88
2015-11-08,Piedade,Sudoeste,-23.717,-47.4142,21.41,26.43,16.9,83.43,13.3,6.4,18.26,4.43,1.55
2015-11-09,Piedade,Sudoeste,-23.717,-47.4142,23.23,28.31,18.58,84.89,18.76,8.72,20.33,2.77,1.19
2015-11-10,Piedade,Sudoeste,-23.717,-47.4142,24.18,30.32,19.85,80.74,23.98,10.97,20.34,0.35,1.71
2015-11-11,Piedade,Sudoeste,-23.717,-47.4142,24.46,29.17,19.41,81.03,22.78,10.56,20.69,1.75,1.3
2015-11-12,Piedade,Sudoeste,-23.717,-47.4142,24.16,29.2,19.54,80.94,23.37,10.79,20.39,0.16,1.38
2015-11-13,Piedade,Sudoeste,-23.717,-47.4142,24.34,29.42,19.65,82.35,16.49,7.69,20.9,16.67,1.15
2015-11-14,Piedade,Sudoeste,-23.717,-47.4142,24.21,28.77,20.55,84.9,22.18,10.22,21.28,7.83,1.9
2015-11-15,Piedade,Sudoeste,-23.717,-47.4142,23.37,28.19,19.18,85.92,20.19,9.43,20.72,4.76,1.66
2015-11-16,Piedade,Sudoeste,-23.717,-47.4142,21.26,26.45,18.0,83.34,15.91,7.56,18.21,1.12,2.44
2015-11-17,Piedade,Sudoeste,-23.717,-47.4142,23.02,28.52,17.81,82.14,16.84,7.9,19.59,14.14,1.19
2015-11-18,Piedade,Sudoeste,-23.717,-47.4142,24.9,29.76,20.17,78.06,25.49,11.58,20.49,0.84,1.1
2015-11-19,Piedade,Sudoeste,-23.717,-47.4142,24.21,27.9,21.34,87.42,21.98,10.05,21.9,15.27,1.79
2015-11-20,Piedade,Sudoeste,-23.717,-47.4142,23.12,26.04,20.05,91.46,17.08,8.16,21.63,11.12,2.32
2015-11-21,Piedade,Sudoeste,-23.717,-47.4142,21.31,27.35,16.78,81.18,16.6,7.73,17.66,1.38,2.87
2015-11-22,Piedade,Sudoeste,-23.717,-47.4142,21.85,29.15,15.87,80.99,22.61,10.51,18.15,3.12,1.76
2015-11-23,Piedade,Sudoeste,-23.717,-47.4142,21.29,25.92,17.92,87.98,5.45,2.87,19.15,6.75,1.97
2015-11-24,Piedade,Sudoeste,-23.717,-47.4142,21.27,25.49,17.83,87.76,6.4,3.31,19.07,7.6,1.5
2015-11-25,Piedade,Sudoeste,-23.717,-47.4142,22.35,28.18,17.92,83.81,10.22,5.04,19.23,2.39,1.8
2015-11-26,Piedade,Sudoeste,-23.717,-47.4142,22.09,27.92,17.47,79.71,21.43,9.81,18.11,0.27,2.49
2015-11-27,Piedade,Sudoeste,-23.717,-47.4142,22.63,29.5,16.65,76.31,25.44,11.58,17.7,0.03,2.1
2015-11-28,Piedade,Sudoeste,-23.717,-47.4142,23.77,29.24,18.56,82.81,19.71,9.22,20.45,14.08,1.62
2015-11-29,Piedade,Sudoeste,-23.717,-47.4142,23.29,28.43,19.39,84.32,14.65,7.07,20.2,12.28,1.68
2015-11-30,Piedade,Sudoeste,-23.717,-47.4142,19.81,23.93,16.41,85.17,14.34,6.88,17.11,5.4,3.09
2015-12-01,Piedade,Sudoeste,-23.717,-47.4142,21.25,28.12,15.85,80.76,18.8,8.89,17.59,0.24,2.51
2015-12-02,Piedade,Sudoeste,-23.717,-47.4142,22.88,28.84,17.65,80.14,20.98,9.74,19.0,1.04,1.97
2015-12-03,Piedade,Sudoeste,-23.717,-47.4142,22.03,27.17,18.45,82.64,14.72,7.01,18.76,0.47,2.16
2015-12-04,Piedade,Sudoeste,-23.717,-47.4142,22.67,27.28,18.51,81.7,20.17,9.34,19.18,0.51,1.38
2015-12-05,Piedade,Sudoeste,-23.717,-47.4142,23.45,27.52,19.15,82.59,21.05,9.67,20.14,6.81,1.22
2015-12-06,Piedade,Sudoeste,-23.717,-47.4142,22.74,27.15,19.57,85.21,12.73,6.18,19.93,16.87,1.39
2015-12-07,Piedade,Sudoeste,-23.717,-47.4142,21.79,27.36,18.09,82.98,16.36,7.8,18.54,4.0,1.56
2015-12-08,Piedade,Sudoeste,-23.717,-47.4142,21.92,27.7,18.14,83.0,22.47,10.36,18.73,2.24,2.04
2015-12-09,Piedade,Sudoeste,-23.717,-47.4142,23.21,28.13,18.79,83.51,15.23,7.32,20.11,1.48,1.62
2015-12-10,Piedade,Sudoeste,-23.717,-47.4142,23.23,25.99,20.94,87.73,15.27,7.38,20.99,2.11,2.48
2015-12-11,Piedade,Sudoeste,-23.717,-47.4142,23.14,27.07,19.1,81.82,20.02,9.32,19.64,0.58,1.43
2015-12-12,Piedade,Sudoeste,-23.717,-47.4142,22.98,26.74,19.44,87.2,16.11,7.51,20.62,10.1,1.28
2015-12-13,Piedade,Sudoeste,-23.717,-47.4142,23.5,28.41,19.02,83.64,24.18,11.17,20.31,3.17,1.43
2015-12-14,Piedade,Sudoeste,-23.717,-47.4142,24.28,28.37,20.7,83.27,24.78,11.47,21.07,8.07,2.07
2015-12-15,Piedade,Sudoeste,-23.717,-47.4142,24.66,29.11,20.37,81.67,22.19,10.37,21.08,3.03,1.9
2015-12-16,Piedade,Sudoeste,-23.717,-47.4142,22.24,25.94,18.35,85.54,14.2,6.85,19.57,4.41,2.6
2015-12-17,Piedade,Sudoeste,-23.717,-47.4142,23.74,29.63,17.42,77.32,26.02,11.93,19.13,0.54,1.36
2015-12-18,Piedade,Sudoeste,-23.717,-47.4142,25.44,30.45,20.14,78.38,29.15,13.42,21.07,5.08,1.7
2015-12-19,Piedade,Sudoeste,-23.717,-47.4142,24.83,29.2,21.26,81.67,23.95,11.2,21.29,9.16,1.3
2015-12-20,Piedade,Sudoeste,-23.717,-47.4142,23.19,27.16,20.42,85.35,16.66,7.96,20.42,14.68,1.19
2015-12-21,Piedade,Sudoeste,-23.717,-47.4142,23.37,28.6,19.55,83.67,21.06,9.86,20.2,10.39,1.64
2015-12-22,Piedade,Sudoeste,-23.717,-47.4142,24.01,28.43,19.76,84.52,25.77,11.99,21.06,18.55,1.59
2015-12-23,Piedade,Sudoeste,-23.717,-47.4142,24.03,26.89,21.66,86.04,23.87,11.28,21.47,18.38,1.44
2015-12-24,Piedade,Sudoeste,-23.717,-47.4142,24.82,28.71,21.19,83.37,19.45,9.24,21.68,0.64,1.16
2015-12-25,Piedade,Sudoeste,-23.717,-47.4142,24.26,27.2,21.9,87.7,15.47,7.46,21.98,0.84,0.94
2015-12-26,Piedade,Sudoeste,-23.717,-47.4142,23.65,26.95,20.98,85.5,21.85,10.26,20.93,5.72,1.22
2015-12-27,Piedade,Sudoeste,-23.717,-47.4142,23.12,27.35,20.3,90.37,14.33,6.95,21.36,9.43,2.22
2015-12-28,Piedade,Sudoeste,-23.717,-47.4142,22.54,25.32,20.25,90.98,10.27,5.23,20.94,20.6,2.88
2015-12-29,Piedade,Sudoeste,-23.717,-47.4142,22.5,26.46,20.02,88.46,7.72,3.99,20.37,26.6,3.02
2015-12-30,Piedade,Sudoeste,-23.717,-47.4142,21.85,24.63,20.18,90.18,7.64,3.98,20.12,4.92,3.66
2015-12-31,Piedade,Sudoeste,-23.717,-47.4142,23.48,27.44,20.31,86.54,19.42,9.22,20.95,1.51,2.87
2016-01-01,Piedade,Sudoeste,-23.717,-47.4142,23.41,26.85,20.92,89.58,16.29,7.83,21.5,4.73,1.55
2016-01-02,Piedade,Sudoeste,-23.717,-47.4142,22.7,26.68,20.04,89.08,16.86,8.13,20.72,14.37,1.7
2016-01-03,Piedade,Sudoeste,-23.717,-47.4142,22.04,27.34,18.9,85.59,12.87,6.4,19.37,2.81,2.86
2016-01-04,Piedade,Sudoeste,-23.717,-47.4142,22.06,28.22,17.63,80.68,20.18,9.53,18.32,0.11,2.76
2016-01-05,Piedade,Sudoeste,-23.717,-47.4142,22.53,29.14,17.49,79.17,25.47,11.64,18.46,0.0,2.04
2016-01-06,Piedade,Sudoeste,-23.717,-47.4142,23.28,29.36,17.62,79.8,27.76,12.69,19.24,0.0,1.55
2016-01-07,Piedade,Sudoeste,-23.717,-47.4142,23.63,29.91,17.63,79.88,27.89,12.83,19.58,0.0,1.49
2016-01-08,Piedade,Sudoeste,-23.717,-47.4142,24.77,30.56,19.25,79.49,25.86,12.0,20.64,0.04,1.1
2016-01-09,Piedade,Sudoeste,-23.717,-47.4142,23.91,27.09,20.98,87.94,14.64,7.04,21.74,15.18,1.61
2016-01-10,Piedade,Sudoeste,-23.717,-47.4142,23.31,26.34,21.14,89.55,11.1,5.56,21.42,23.55,1.87
2016-01-11,Piedade,Sudoeste,-23.717,-47.4142,23.23,26.3,21.36,90.45,8.04,4.12,21.52,19.14,3.57
2016-01-12,Piedade,Sudoeste,-23.717,-47.4142,23.9,27.62,21.49,89.45,9.62,4.87,21.98,20.1,2.41
2016-01-13,Piedade,Sudoeste,-23.717,-47.4142,24.94,30.34,21.34,85.35,14.23,6.87,22.08,9.27,1.36
2016-01-14,Piedade,Sudoeste,-23.717,-47.4142,22.55,26.04,19.75,89.66,13.76,6.69,20.71,16.03,2.75
2016-01-15,Piedade,Sudoeste,-23.717,-47.4142,21.81,26.44,19.07,89.44,11.74,5.89,19.91,14.53,1.86
2016-01-16,Piedade,Sudoeste,-23.717,-47.4142,21.08,26.64,16.28,81.56,21.86,10.08,17.52,0.82,3.35
2016-01-17,Piedade,Sudoeste,-23.717,-47.4142,19.54,26.12,14.25,76.54,30.69,13.86,14.87,0.0,3.52
2016-01-18,Piedade,Sudoeste,-23.717,-47.4142,20.45,25.99,16.61,82.11,19.67,9.17,17.11,0.0,3.4
2016-01-19,Piedade,Sudoeste,-23.717,-47.4142,20.81,26.28,16.56,82.15,17.95,8.52,17.45,0.0,3.42
2016-01-20,Piedade,Sudoeste,-23.717,-47.4142,21.28,27.57,16.93,82.62,20.44,9.47,17.99,0.02,3.6
2016-01-21,Piedade,Sudoeste,-23.717,-47.4142,20.67,25.9,16.98,79.76,28.54,12.96,16.74,0.03,3.78
2016-01-22,Piedade,Sudoeste,-23.717,-47.4142,20.0,26.12,15.36,78.89,25.9,11.8,15.83,0.01,3.19
2016-01-23,Piedade,Sudoeste,-23.717,-47.4142,21.37,28.03,15.68,80.41,26.07,11.71,17.43,0.09,1.83
2016-01-24,Piedade,Sudoeste,-23.717,-47.4142,22.18,28.68,15.93,81.45,23.67,10.83,18.45,0.74,1.25
2016-01-25,Piedade,Sudoeste,-23.717,-47.4142,24.4,29.6,19.14,81.01,26.69,12.23,20.63,3.22,1.29
2016-01-26,Piedade,Sudoeste,-23.717,-47.4142,25.77,30.89,20.15,78.3,27.84,12.91,21.39,1.42,1.67
2016-01-27,Piedade,Sudoeste,-23.717,-47.4142,23.24,26.59,20.1,89.81,12.55,6.06,21.42,25.19,1.6
2016-01-28,Piedade,Sudoeste,-23.717,-47.4142,22.95,27.45,19.78,87.24,21.2,9.88,20.57,8.99,2.27
2016-01-29,Piedade,Sudoeste,-23.717,-47.4142,22.28,25.99,19.3,88.29,15.1,7.28,20.2,4.22,1.94
2016-01-30,Piedade,Sudoeste,-23.717,-47.4142,23.97,28.27,19.63,83.08,19.47,9.22,20.73,0.72,2.23
2016-01-31,Piedade,Sudoeste,-23.717,-47.4142,24.68,29.7,20.21,78.66,28.77,13.16,20.49,0.05,2.19
2016-02-01,Piedade,Sudoeste,-23.717,-47.4142,25.55,30.52,20.2,74.76,25.65,11.81,20.38,0.05,1.34
2016-02-02,Piedade,Sudoeste,-23.717,-47.4142,24.82,30.17,20.77,80.25,26.32,12.11,20.86,1.06,1.28
2016-02-03,Piedade,Sudoeste,-23.717,-47.4142,24.4,30.42,19.61,80.41,25.4,11.77,20.42,1.66,1.54
2016-02-04,Piedade,Sudoeste,-23.717,-47.4142,23.23,26.7,20.54,86.95,19.35,9.16,20.82,0.32,1.15
2016-02-05,Piedade,Sudoeste,-23.717,-47.4142,23.81,27.52,20.54,85.73,23.14,10.77,21.12,7.99,1.35
2016-02-06,Piedade,Sudoeste,-23.717,-47.4142,23.68,28.77,19.79,85.59,21.54,10.06,20.88,9.3,1.49
2016-02-07,Piedade,Sudoeste,-23.717,-47.4142,23.5,28.33,19.42,85.39,23.22,10.84,20.71,10.74,1.36
2016-02-08,Piedade,Sudoeste,-23.717,-47.4142,23.92,28.55,19.43,85.25,26.53,12.32,21.12,9.57,1.26
2016-02-09,Piedade,Sudoeste,-23.717,-47.4142,24.89,30.15,19.69,79.96,26.05,12.12,20.88,0.17,1.65
2016-02-10,Piedade,Sudoeste,-23.717,-47.4142,24.93,30.22,19.91,82.79,19.63,9.18,21.55,0.26,1.67
2016-02-11,Piedade,Sudoeste,-23.717,-47.4142,22.38,26.19,17.58,88.49,17.62,8.38,20.34,2.14,2.69
2016-02-12,Piedade,Sudoeste,-23.717,-47.4142,21.23,27.65,16.75,80.3,27.3,12.58,17.45,0.05,2.78
2016-02-13,Piedade,Sudoeste,-23.717,-47.4142,22.01,29.35,16.06,83.66,24.21,11.09,18.89,0.0,1.9
2016-02-14,Piedade,Sudoeste,-23.717,-47.4142,24.65,30.97,17.89,78.21,25.77,11.92,20.18,0.03,1.23
2016-02-15,Piedade,Sudoeste,-23.717,-47.4142,24.04,27.6,21.62,87.56,13.09,6.23,21.78,12.03,1.41
2016-02-16,Piedade,Sudoeste,-23.717,-47.4142,22.68,25.66,20.25,92.38,14.15,6.83,21.36,14.5,1.79
2016-02-17,Piedade,Sudoeste,-23.717,-47.4142,23.89,28.19,20.32,86.79,19.12,9.01,21.4,3.69,1.24
2016-02-18,Piedade,Sudoeste,-23.717,-47.4142,24.88,29.46,20.94,85.29,21.28,9.95,22.03,6.44,1.62
2016-02-19,Piedade,Sudoeste,-23.717,-47.4142,24.71,29.27,20.07,83.43,21.67,10.03,21.5,8.04,1.08
2016-02-20,Piedade,Sudoeste,-23.717,-47.4142,24.38,28.19,21.55,86.53,21.79,10.17,21.87,10.95,1.6
2016-02-21,Piedade,Sudoeste,-23.717,-47.4142,22.66,25.49,20.85,91.21,10.82,5.36,21.1,12.35,1.25
2016-02-22,Piedade,Sudoeste,-23.717,-47.4142,22.33,26.1,19.86,89.33,10.93,5.38,20.38,11.18,1.13
2016-02-23,Piedade,Sudoeste,-23.717,-47.4142,22.34,25.78,19.64,88.29,11.17,5.54,20.2,2.17,2.35
2016-02-24,Piedade,Sudoeste,-23.717,-47.4142,22.66,27.68,18.7,84.58,16.96,7.97,19.71,6.36,1.87
