data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2023-11-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.35,21.25,15.03,76.97,11.22,5.66,13.14,3.87,3.04
2023-11-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.3,26.89,15.6,78.85,13.85,6.71,16.19,0.38,2.49
2023-11-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,26.08,17.58,83.44,14.77,7.15,18.56,4.18,1.7
2023-11-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.44,29.5,19.09,83.85,14.7,7.16,20.19,20.74,1.08
2023-11-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.17,29.26,20.23,79.11,16.15,7.82,19.93,7.69,3.14
2023-11-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.13,30.8,20.76,77.72,25.93,12.03,20.52,0.23,2.77
2023-12-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.57,30.96,20.32,79.02,24.21,11.17,20.14,0.15,1.85
2023-12-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.52,32.87,20.29,69.04,28.78,13.09,18.41,0.0,1.51
2023-12-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.32,33.22,21.09,63.21,27.9,12.8,17.95,0.02,1.78
2023-12-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.59,34.36,20.31,75.19,24.84,11.43,19.88,2.8,1.95
2023-12-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.75,29.9,19.56,77.14,18.67,8.77,18.97,1.72,1.91
2023-12-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.07,31.26,20.62,73.33,23.5,11.04,20.37,0.29,0.78
2023-12-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.23,35.43,22.22,66.01,26.23,12.22,20.23,2.13,2.19
2023-12-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.46,29.61,19.55,81.24,21.82,10.31,20.67,8.68,2.57
2023-12-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.58,25.88,17.35,81.98,13.33,6.52,17.16,3.97,4.03
2023-12-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.23,27.83,16.86,81.44,20.16,9.44,17.59,3.66,3.04
2023-12-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.3,29.15,18.46,81.79,18.14,8.6,18.62,5.07,2.54
2023-12-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.22,27.11,17.36,78.96,21.49,9.93,16.97,0.93,2.76
2023-12-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.03,32.11,16.86,73.61,25.18,11.41,16.96,0.13,2.05
2023-12-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.94,34.19,17.71,69.15,27.77,12.43,17.06,0.03,2.01
2023-12-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.41,35.63,19.85,69.74,26.67,12.1,18.82,0.01,1.54
2023-12-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.66,34.86,20.82,69.93,23.15,10.7,19.6,1.17,1.66
2023-12-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.43,33.53,21.36,68.84,21.83,10.23,19.23,2.62,1.89
2023-12-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.04,33.13,19.87,71.93,30.06,13.82,18.71,0.56,2.73
2023-12-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.95,32.84,18.73,69.85,27.01,12.38,17.05,0.14,3.3
2023-12-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.93,30.43,18.02,71.75,26.88,12.2,16.62,0.13,3.66
2023-12-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.08,32.51,18.41,72.6,23.38,10.9,17.95,1.03,2.34
2023-12-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.01,33.96,19.91,71.84,22.72,10.61,19.45,5.27,1.71
2023-12-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.19,30.52,21.37,78.55,22.07,10.34,20.77,7.2,1.17
2023-12-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.76,32.55,21.26,73.3,23.75,11.07,19.83,0.74,2.58
2023-12-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.92,35.22,20.08,61.59,26.78,12.31,18.54,0.11,2.44
2023-12-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.07,29.22,18.72,72.91,15.26,7.31,18.71,5.67,3.3
2023-12-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.53,28.05,17.32,70.39,24.94,11.39,15.36,0.16,3.14
2023-12-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.07,33.52,16.38,65.91,29.3,13.23,15.9,0.01,1.92
2023-12-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.86,37.59,19.01,54.34,26.26,11.91,15.75,0.0,2.51
2023-12-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.69,27.25,17.83,77.06,10.63,5.25,18.29,3.86,3.27
2023-12-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.21,27.42,17.2,76.95,17.63,8.35,16.58,0.46,3.26
2024-01-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.83,31.07,18.12,72.25,16.71,7.84,16.83,0.16,3.18
2024-01-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.46,31.69,18.69,74.77,20.61,9.7,17.96,1.54,2.24
2024-01-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.98,31.64,19.66,79.43,16.73,8.04,19.59,7.66,2.26
2024-01-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.53,29.51,20.12,80.6,16.95,8.09,19.55,5.42,2.87
2024-01-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.99,29.2,19.23,78.49,21.71,10.15,18.47,3.92,2.63
2024-01-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.37,30.17,18.78,76.73,24.46,11.39,18.35,3.75,2.57
2024-01-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.27,33.13,18.68,69.2,25.13,11.63,17.99,1.04,1.91
2024-01-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.32,35.44,20.36,65.52,23.52,10.97,19.05,9.6,1.85
2024-01-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.45,34.65,21.02,63.24,26.99,12.53,18.8,1.58,2.08
2024-01-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.07,34.3,21.17,68.09,25.09,11.61,19.79,4.67,1.21
2024-01-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.83,32.92,22.42,70.2,23.5,11.1,20.21,6.54,3.05
2024-01-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.74,30.85,21.15,79.17,13.76,6.73,20.45,27.43,3.29
2024-01-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.75,25.19,19.28,89.02,10.75,5.39,19.79,12.31,3.57
2024-01-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.05,30.92,19.02,80.94,24.76,11.57,20.16,2.11,1.28
2024-01-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.63,32.37,21.23,72.8,24.12,11.21,20.77,3.36,1.66
2024-01-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.69,34.43,21.74,67.99,25.15,11.78,20.49,0.52,2.16
2024-01-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.77,34.84,22.72,66.3,21.39,10.08,20.13,5.23,2.59
2024-01-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.68,32.27,22.78,76.02,22.93,10.74,21.6,9.91,1.37
2024-01-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.82,30.14,22.71,78.33,20.09,9.68,21.48,9.55,3.01
2024-01-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.89,29.43,22.45,82.98,12.73,6.24,21.65,10.08,3.92
2024-01-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.11,26.98,19.85,86.54,15.76,7.64,20.62,12.78,4.15
2024-01-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.94,27.04,19.08,84.76,18.81,8.95,19.05,3.57,3.55
2024-01-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.02,22.9,17.84,90.33,5.44,2.91,18.35,25.1,3.61
2024-01-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.12,25.36,16.47,83.32,17.84,8.4,16.97,2.64,2.85
2024-01-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.94,25.08,16.9,87.49,14.18,6.89,17.64,7.79,3.46
2024-01-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.55,22.72,17.26,88.57,15.77,7.6,17.5,4.1,4.4
2024-01-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.88,27.01,18.68,82.92,19.43,9.17,18.49,2.78,2.64
2024-01-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.21,29.69,18.74,78.51,12.97,6.3,18.65,8.68,1.33
2024-01-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.73,30.48,18.09,74.74,22.47,10.3,18.08,0.74,1.99
2024-01-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.61,31.01,18.96,70.33,24.73,11.33,18.06,0.16,1.58
2024-01-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.02,29.65,19.62,77.17,13.26,6.37,19.27,5.63,0.85
2024-02-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.67,27.75,19.15,76.9,19.6,9.18,18.1,1.86,1.96
2024-02-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.05,27.99,18.58,85.17,10.37,5.15,19.18,11.05,2.11
2024-02-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.55,29.08,19.01,81.23,12.96,6.25,19.73,2.3,1.44
2024-02-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.02,28.88,20.04,77.51,13.67,6.53,19.46,6.88,1.1
2024-02-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.64,29.65,18.77,74.7,25.9,11.98,18.4,0.38,1.76
2024-02-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.7,29.67,19.17,76.55,23.09,10.69,18.94,0.16,1.58
2024-02-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.25,31.15,18.25,75.16,21.41,9.85,18.69,0.11,1.67
2024-02-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.55,31.32,19.04,75.49,25.28,11.49,19.15,0.17,2.15
2024-02-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.62,31.95,18.39,76.95,25.15,11.53,19.6,0.92,2.52
2024-02-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.13,31.71,21.01,73.14,25.37,11.65,19.06,0.12,2.5
2024-02-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.9,33.17,20.01,72.03,26.14,12.05,19.39,0.73,1.71
2024-02-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.84,33.74,20.91,68.14,23.26,10.85,19.61,2.91,2.31
2024-02-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.5,31.88,21.77,71.22,23.72,11.18,20.26,7.25,2.97
2024-02-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.18,25.74,20.77,87.61,9.82,4.98,20.95,25.62,2.76
2024-02-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.76,25.89,19.1,89.29,10.29,5.29,19.81,8.38,3.73
2024-02-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.85,27.71,18.6,84.27,16.27,7.68,18.82,0.47,1.85
2024-02-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.33,28.14,18.9,83.83,17.5,8.36,19.25,1.91,1.53
2024-02-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.25,26.67,18.93,84.86,16.65,8.02,19.37,6.39,1.37
2024-02-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.27,28.63,20.04,80.63,20.56,9.65,19.35,2.34,1.56
2024-02-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.32,29.34,19.29,82.64,12.85,6.26,19.77,11.81,1.52
2024-02-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.88,28.3,19.63,86.96,15.38,7.5,20.36,18.64,1.95
2024-02-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.26,29.68,20.16,82.49,20.84,9.74,20.68,3.37,1.27
2024-02-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.42,30.9,20.73,80.82,21.05,9.94,21.52,5.39,1.42
2024-02-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.15,29.97,21.34,82.78,13.37,6.47,21.76,6.09,1.77
2024-02-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.17,28.6,21.18,85.36,19.74,9.33,21.39,1.83,2.38
2024-02-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.67,28.43,21.17,86.76,17.33,8.24,21.16,2.4,3.01
2024-02-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.39,31.23,20.29,79.6,20.62,9.64,21.22,0.59,1.87
2024-02-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.0,31.55,22.04,77.54,18.23,8.67,21.43,1.34,2.42
2024-02-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.72,29.42,21.53,85.68,20.03,9.48,21.94,2.94,1.63
2024-03-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.88,28.26,20.64,86.3,17.78,8.41,21.29,4.29,2.42
2024-03-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.09,27.68,18.4,80.66,23.8,10.9,18.21,0.69,2.6
2024-03-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.05,31.32,16.94,79.4,24.45,11.17,18.66,0.63,1.82
2024-03-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.83,32.97,18.85,76.78,22.07,10.15,19.5,1.26,1.82
2024-03-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.18,32.91,20.11,77.56,18.83,8.83,20.19,6.97,2.12
2024-03-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.9,26.63,20.53,89.18,16.2,7.77,20.91,26.13,2.33
2024-03-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.97,28.52,20.3,88.42,16.08,7.69,20.8,7.68,3.14
2024-03-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.58,28.78,20.24,86.48,15.76,7.63,20.98,9.88,2.25
2024-03-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.08,30.17,20.94,82.95,17.59,8.41,21.71,5.45,2.12
2024-03-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.43,28.7,21.35,84.83,14.22,6.87,21.56,5.37,3.01
2024-03-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.24,27.14,18.27,85.18,22.75,10.37,19.4,1.61,2.51
2024-03-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.47,27.81,17.53,82.89,19.39,8.87,18.19,0.72,1.82
2024-03-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.31,30.33,18.2,84.0,20.65,9.45,20.05,0.77,1.77
2024-03-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.04,32.46,19.59,80.49,21.76,10.03,20.84,0.41,1.61
2024-03-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.34,33.17,20.71,76.17,23.27,10.79,21.15,0.07,1.83
2024-03-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.35,34.61,21.98,64.02,21.42,9.86,20.19,0.46,1.5
2024-03-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.57,34.34,22.82,71.13,20.56,9.54,21.18,4.35,2.2
2024-03-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.56,30.49,22.94,83.56,14.87,7.09,22.25,6.48,1.4
2024-03-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.16,29.79,22.57,85.72,17.73,8.38,22.36,3.12,1.29
2024-03-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.72,31.02,21.92,81.08,17.95,8.48,21.83,2.45,1.16
2024-03-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.29,33.49,22.22,73.34,20.79,9.73,21.58,1.8,2.8
2024-03-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.4,23.53,18.32,91.2,7.51,3.84,19.87,23.16,5.03
2024-03-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.09,21.84,17.57,88.22,5.38,2.84,17.03,9.12,4.09
2024-03-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.16,24.58,17.4,89.2,10.32,5.04,18.21,5.81,2.37
2024-03-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.5,26.51,18.17,86.23,18.02,8.34,18.89,0.77,1.7
2024-03-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.82,25.47,17.95,87.72,13.83,6.57,18.56,1.13,2.54
2024-03-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.25,24.22,18.54,89.87,8.11,4.04,18.45,5.19,2.26
2024-03-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.76,24.72,18.31,89.81,6.94,3.54,18.91,11.01,1.76
2024-03-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.31,27.78,18.51,86.73,11.46,5.42,19.76,4.0,1.29
2024-03-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.14,27.54,19.1,84.63,18.98,8.82,19.11,0.28,1.87
2024-03-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.66,28.09,17.79,77.16,23.02,10.45,16.91,0.01,1.16
2024-04-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.12,27.4,16.63,82.06,21.57,9.84,17.46,0.06,1.61
2024-04-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.45,30.19,17.8,76.23,13.89,6.56,18.43,0.02,1.25
2024-04-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.03,28.94,18.97,80.1,20.08,9.1,19.01,0.0,1.63
2024-04-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.77,31.9,18.82,79.44,21.38,9.78,19.22,0.01,1.55
2024-04-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.03,30.92,17.59,76.38,21.6,9.75,17.56,0.03,1.53
2024-04-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.7,26.94,18.86,84.13,15.57,7.28,18.63,2.6,2.61
2024-04-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.43,29.18,18.14,82.23,16.28,7.57,18.81,0.36,2.21
2024-04-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.89,31.26,18.95,73.48,9.37,4.47,18.0,0.46,1.44
2024-04-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.38,28.94,19.99,78.14,14.35,6.75,18.95,4.68,1.23
2024-04-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.29,29.83,19.04,79.51,17.79,8.22,18.9,0.17,1.3
2024-04-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.45,28.65,19.23,84.2,10.74,5.04,19.25,1.43,2.04
2024-04-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.24,28.23,19.05,84.06,16.43,7.68,19.07,0.61,2.63
2024-04-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.56,28.9,18.6,80.9,17.86,8.33,18.65,0.16,2.1
2024-04-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.14,26.62,19.51,84.71,9.78,4.75,19.21,1.33,1.19
2024-04-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.88,28.08,19.86,81.71,12.77,6.12,19.12,2.92,1.57
2024-04-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.84,27.84,19.31,79.24,17.01,7.95,18.7,5.74,1.22
2024-04-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.21,30.66,19.77,76.15,13.6,6.4,19.26,5.47,2.31
2024-04-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.98,22.72,15.8,85.07,7.5,3.61,16.25,2.44,3.24
2024-04-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.37,23.48,12.85,78.07,20.31,9.05,13.02,0.05,2.39
2024-04-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.34,26.84,14.53,80.9,18.85,8.48,15.47,0.08,2.1
2024-04-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.17,28.21,14.53,77.6,19.85,8.84,15.13,0.09,1.4
2024-04-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.16,29.21,14.67,64.86,20.48,9.02,13.03,0.02,1.32
2024-04-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.94,30.5,15.5,55.67,19.44,8.84,12.88,0.0,1.55
2024-04-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.42,31.21,18.08,66.21,17.89,8.19,15.77,0.22,2.32
2024-04-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.67,29.16,19.47,82.9,12.93,6.04,19.13,0.58,2.28
2024-04-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.91,30.61,18.57,78.63,14.72,6.84,18.3,0.08,1.87
2024-04-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.44,32.21,17.96,66.32,18.41,8.38,16.72,0.0,1.76
2024-04-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.28,31.9,19.53,67.2,17.76,8.11,16.98,0.03,2.76
2024-04-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.38,32.66,18.73,72.25,17.25,7.85,17.89,0.06,1.23
2024-04-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.81,32.32,18.35,57.79,18.39,8.28,15.06,0.0,1.64
2024-05-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.8,32.45,18.34,54.35,18.15,8.11,13.93,0.0,1.77
2024-05-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.62,32.95,18.67,54.85,18.82,8.48,14.04,0.0,3.15
2024-05-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.36,32.28,18.32,64.03,16.85,7.67,16.12,0.01,1.47
2024-05-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.55,32.93,18.08,59.68,18.3,8.25,14.76,0.0,1.52
2024-05-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.11,33.24,17.81,59.32,18.32,8.17,13.99,0.01,1.33
2024-05-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.37,33.35,16.51,53.49,18.91,8.41,12.71,0.01,1.34
2024-05-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.36,32.67,17.78,57.5,18.19,8.25,14.46,0.04,1.53
2024-05-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.76,32.35,19.15,56.91,18.06,8.16,14.62,0.01,2.55
2024-05-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.93,31.97,18.78,63.91,14.51,6.6,15.51,0.18,2.7
2024-05-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.59,31.5,19.03,73.37,14.86,6.78,17.25,0.12,1.41
2024-05-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.71,31.41,18.17,57.44,16.48,7.4,13.72,0.01,2.43
2024-05-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.74,31.71,17.74,50.76,17.12,7.65,11.96,0.02,3.19
2024-05-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.06,32.4,18.17,46.89,17.26,7.74,10.95,0.04,3.8
2024-05-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.76,24.89,16.7,81.6,6.05,2.88,16.25,2.92,1.83
2024-05-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.52,21.36,15.64,88.15,4.96,2.48,15.41,2.57,1.92
2024-05-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.03,30.46,15.72,74.28,13.15,6.11,16.49,0.16,1.23
2024-05-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.2,31.9,18.65,57.62,17.05,7.69,14.31,0.0,2.69
2024-05-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.7,31.13,16.72,66.43,14.74,6.67,14.98,0.05,1.81
2024-05-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,28.48,18.08,81.93,11.22,5.2,17.81,0.83,1.4
2024-05-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.96,28.17,16.78,80.82,11.12,5.14,17.01,0.63,2.15
2024-05-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.11,28.22,15.54,79.4,10.35,4.8,15.83,0.15,1.92
2024-05-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.95,30.64,15.51,71.34,15.08,6.85,15.23,0.04,1.28
2024-05-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.94,30.29,16.15,56.06,16.8,7.43,11.48,0.0,2.42
2024-05-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.4,31.02,16.93,54.85,8.33,3.86,12.13,0.98,3.84
2024-05-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.19,21.64,14.55,86.67,6.59,3.16,14.83,7.37,2.63
2024-05-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.42,18.14,14.01,93.08,4.72,2.39,14.29,24.07,2.45
2024-05-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.75,25.77,14.05,84.66,5.64,2.78,15.81,4.99,1.93
2024-05-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.49,24.2,13.34,79.75,6.78,3.24,14.57,0.66,3.75
2024-05-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.01,21.03,7.88,73.45,16.5,7.19,8.33,0.49,2.51
2024-05-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.38,19.57,11.79,83.76,13.51,6.0,11.33,0.64,1.78
2024-05-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.31,21.05,12.04,81.88,14.57,6.51,11.75,0.03,2.23
2024-06-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.21,25.88,11.58,75.92,16.37,7.23,11.94,0.07,1.59
